"Breckenridge , R.",MT,1,LIB,2016,15949
"Fortenberry , J.",NE,1,REP,2016,187258
"Wik , D.",NE,1,DEM,2016,81939
"Bacon , D.",NE,2,REP,2016,134291
"Ashford , B.",NE,2,DEM,2016,128739
"Laird , S.",NE,2,LIB,2016,9057
"Smith , A.",NE,3,REP,2016,1
"Titus , D.",NV,1,DEM,2016,116045
"Perry , M.",NV,1,REP,2016,54053
"D'Silva , R.",NV,1,OTHER,2016,13806
"Bakari , K.",NV,1,IND,2016,3722
"Amodei , M.",NV,2,REP,2016,182452
"Evans , C.",NV,2,DEM,2016,115395
"Everhart , J.",NV,2,IND,2016,8660
"Knight , D.",NV,2,OTHER,2016,6204
"Rosen , J.",NV,3,DEM,2016,146653
"Tarkanian , D.",NV,3,REP,2016,142726
"Markowitz , W.",NV,3,IND,2016,11580
"Goossen , D.",NV,3,OTHER,2016,9551
"Kihuen , R.",NV,4,DEM,2016,128680
"Hardy , C.",NV,4,REP,2016,118220
"Brown , S.",NV,4,LIB,2016,10184
"Little , M.",NV,4,IND,2016,8307
"Shea-Porter , C.",NH,1,DEM,2016,161828
"Guinta , F.",NH,1,REP,2016,157011
"O'Connor , S.",NH,1,IND,2016,34612
"Lombardo , R.",NH,1,LIB,2016,6842
"Kelly , B.",NH,1,IND,2016,6046
"Kuster , A.",NH,2,DEM,2016,174386
"Lawrence , J.",NH,2,REP,2016,158960
"Babiarz , J.",NH,2,IND,2016,16843
"Norcross , D.",NJ,1,DEM,2016,178655
"Patterson , B.",NJ,1,REP,2016,110235
"Tomaszewski , S.",NJ,1,IND,2016,5365
"Sihr , W.",NJ,1,LIB,2016,2352
"Berman , M.",NJ,1,IND,2016,1916
"LoBiondo , F.",NJ,2,REP,2016,167816
"Cole , D.",NJ,2,DEM,2016,104726
"Ordille , J.",NJ,2,LIB,2016,3562
"Keenan , J.",NJ,2,IND,2016,2490
"Beechwood , E.",NJ,2,IND,2016,1322
"Fenichel , S.",NJ,2,IND,2016,1460
"Franco , G.",NJ,2,IND,2016,1159
"MacArthur , T.",NJ,3,REP,2016,177522
"LaVergne , F.",NJ,3,DEM,2016,115212
"Berlinski , L.",NJ,3,OTHER,2016,5541
"Smith , C.",NJ,4,REP,2016,206137
"Phillipson , L.",NJ,4,DEM,2016,108373
"Schroeder , H.",NJ,4,IND,2016,5684
"Marcus , J.",NJ,4,LIB,2016,3168
"Gottheimer , J.",NJ,5,DEM,2016,156863
"Garrett , S.",NJ,5,REP,2016,146643
"Belusic , C.",NJ,5,LIB,2016,6890
"Pallone , F.",NJ,6,DEM,2016,150971
"Sonnek-Schmelz , B.",NJ,6,REP,2016,85613
"Malliah , R.",NJ,6,GRE,2016,1695
"Shamy , J.",NJ,6,LIB,2016,1536
"Lance , L.",NJ,7,REP,2016,184309
"Jacob , P.",NJ,7,DEM,2016,146350
"O'Neill , D.",NJ,7,LIB,2016,5252
"Haussmann , A.",NJ,7,IND,2016,4208
"Sires , A.",NJ,8,DEM,2016,124381
"Khan , A.",NJ,8,REP,2016,30085
"Olivera , P.",NJ,8,IND,2016,4102
"Delaney , D.",NJ,8,LIB,2016,3114
"Pascrell , B.",NJ,9,DEM,2016,151823
"Castillo , H.",NJ,9,REP,2016,61384
"Rivera , D.",NJ,9,LIB,2016,3082
"Boss , J.",NJ,9,IND,2016,1819
"Payne Jr. , D.",NJ,10,DEM,2016,181591
"Pinckney , D.",NJ,10,REP,2016,25452
"Miller , J.",NJ,10,IND,2016,3448
"Fraser , A.",NJ,10,IND,2016,1636
"Frelinghuysen , R.",NJ,11,REP,2016,192538
"Wenzel , J.",NJ,11,DEM,2016,128232
"Depasquale , T.",NJ,11,IND,2016,6914
"Hetrick , J.",NJ,11,LIB,2016,3420
"Watson Coleman , B.",NJ,12,DEM,2016,162383
"Uccio , S.",NJ,12,REP,2016,83633
"Forchion , E.",NJ,12,IND,2016,5437
"Shapiro , R.",NJ,12,IND,2016,2501
"Fitzpatrick , T.",NJ,12,LIB,2016,2215
"Welzer , S.",NJ,12,GRE,2016,1873
"Bollentin , M.",NJ,12,IND,2016,1154
"Lujan Grisham , M.",NM,1,DEM,2016,179380
"Priem , R.",NM,1,REP,2016,96061
"Pearce , S.",NM,2,REP,2016,142499
"Soules , M.",NM,2,DEM,2016,84514
"Lujan , B.",NM,3,DEM,2016,167848
"Romero , M.",NM,3,REP,2016,100529
"Zeldin , L.",NY,1,REP,2016,174682
"Throne-Holst , A.",NY,1,DEM,2016,121640
"King , P.",NY,2,REP,2016,171915
"Gregory , D.",NY,2,DEM,2016,103643
"Suozzi , T.",NY,3,DEM,2016,156315
"Martins , J.",NY,3,REP,2016,142023
"Rice , K.",NY,4,DEM,2016,173796
"Gurfein , D.",NY,4,REP,2016,118821
"Meeks , G.",NY,5,DEM,2016,184179
"O'Reilly , M.",NY,5,REP,2016,28030
"Francois , F.",NY,5,GRE,2016,3269
"Meng , G.",NY,6,DEM,2016,126018
"Maio , D.",NY,6,REP,2016,47278
"Bhatti , H.",NY,6,OTHER,2016,1979
"Velazquez , N.",NY,7,DEM,2016,158972
"Romaguera , A.",NY,7,REP,2016,16255
"Jeffries , H.",NY,8,DEM,2016,199747
"Cavanagh , D.",NY,8,OTHER,2016,14468
"Clarke , Y.",NY,9,DEM,2016,200266
"Bellone , A.",NY,9,OTHER,2016,16617
"Nadler , J.",NY,10,DEM,2016,170286
"Rosenthal , P.",NY,10,REP,2016,49530
"Donovan , D.",NY,11,REP,2016,134366
"Reichard , R.",NY,11,DEM,2016,78066
"Bardel , H.",NY,11,GRE,2016,3607
"Maloney , C.",NY,12,DEM,2016,219165
"Ardini , R.",NY,12,REP,2016,44981
"Espaillat , A.",NY,13,DEM,2016,187382
"Evans , T.",NY,13,REP,2016,14501
"Vila Rivera , D.",NY,13,GRE,2016,7448
"Fenstermaker , S.",NY,13,OTHER,2016,1714
"Crowley , J.",NY,14,DEM,2016,134603
"Spotorno , F.",NY,14,REP,2016,28332
"Serrano , J.",NY,15,DEM,2016,150058
"Vega , A.",NY,15,REP,2016,5606
"Ramirez , E.",NY,15,OTHER,2016,1899
"Engel , E.",NY,16,DEM,2016,192671
"Lawrence , D.",NY,16,OTHER,2016,10840
"Lowey , N.",NY,17,DEM,2016,1
"Maloney , S.",NY,18,DEM,2016,149056
"Oliva , P.",NY,18,REP,2016,120967
"Faso , J.",NY,19,REP,2016,153143
"Teachout , Z.",NY,19,DEM,2016,126641
"Tonko , P.",NY,20,DEM,2016,195005
"Vitollo , J.",NY,20,REP,2016,93407
"Stefanik , E.",NY,21,REP,2016,164212
"Derrick , M.",NY,21,DEM,2016,72637
"Funiciello , M.",NY,21,GRE,2016,11394
"Tenney , C.",NY,22,REP,2016,120777
"Myers , K.",NY,22,DEM,2016,103955
"Babinec , M.",NY,22,REP,2016,32303
"Reed , T.",NY,23,REP,2016,149779
"Plumb , J.",NY,23,DEM,2016,107822
"Katko , J.",NY,24,REP,2016,170532
"Deacon , C.",NY,24,DEM,2016,108928
"Slaughter , L.",NY,25,DEM,2016,169199
"Assini , M.",NY,25,REP,2016,134285
"Higgins , B.",NY,26,DEM,2016,193518
"Schratz , S.",NY,26,REP,2016,66688
"Collins , C.",NY,27,REP,2016,207510
"Kastenbaum , D.",NY,27,DEM,2016,99222
"Butterfield , G.",NC,1,DEM,2016,237938
"Dew , H.",NC,1,REP,2016,100633
"Summerell , J.",NC,1,LIB,2016,8259
"Holding , G.",NC,2,REP,2016,219342
"McNeil , J.",NC,2,DEM,2016,167299
"Jones , W.",NC,3,REP,2016,214850
"Reeves , E.",NC,3,DEM,2016,104007
"Price , D.",NC,4,DEM,2016,275501
"Googe , S.",NC,4,REP,2016,128331
"Foxx , V.",NC,5,REP,2016,204943
"Brannon , J.",NC,5,DEM,2016,145597
"Walker , M.",NC,6,REP,2016,205973
"Glidewell , P.",NC,6,DEM,2016,141480
"Rouzer , D.",NC,7,REP,2016,209933
"Casteen , J.",NC,7,DEM,2016,134344
"Hudson , R.",NC,8,REP,2016,187909
"Mills , T.",NC,8,DEM,2016,131428
"Pittenger , R.",NC,9,REP,2016,191660
"Cano , C.",NC,9,DEM,2016,137335
"McHenry , P.",NC,10,REP,2016,219589
"Millard , A.",NC,10,DEM,2016,128114
"Meadows , M.",NC,11,REP,2016,229130
"Bryson , R.",NC,11,DEM,2016,127972
"Adams , A.",NC,12,DEM,2016,232451
"Threatt , L.",NC,12,REP,2016,114242
"Budd , T.",NC,13,REP,2016,196736
"Davis , B.",NC,13,DEM,2016,153691
"Cramer , K.",ND,1,REP,2016,233245
"Iron Eyes , C.",ND,1,DEM,2016,80186
"Seaman , J.",ND,1,LIB,2016,23454
"Chabot , S.",OH,1,REP,2016,205283
"Young , M.",OH,1,DEM,2016,139279
"Wenstrup , B.",OH,2,REP,2016,215265
"Smith , W.",OH,2,DEM,2016,107859
"Beatty , J.",OH,3,DEM,2016,189536
"Adams , J.",OH,3,REP,2016,88040
"Jordan , J.",OH,4,REP,2016,205669
"Garrett , J.",OH,4,DEM,2016,96334
"Latta , B.",OH,5,REP,2016,240036
"Neu , J.",OH,5,DEM,2016,98045
"Johnson , B.",OH,6,REP,2016,209177
"Lorentz , M.",OH,6,DEM,2016,86938
"Gibbs , B.",OH,7,REP,2016,194146
"Rich , R.",OH,7,DEM,2016,87602
"Phillip , D.",OH,7,IND,2016,21062
"Davidson , W.",OH,8,REP,2016,219453
"Fought , S.",OH,8,DEM,2016,85313
"Hendricks , D.",OH,8,GRE,2016,13371
"Kaptur , M.",OH,9,DEM,2016,187926
"Larson , D.",OH,9,REP,2016,86311
"Turner , M.",OH,10,REP,2016,210256
"Klepinger , R.",OH,10,DEM,2016,105947
"McMasters , T.",OH,10,IND,2016,10463
"Fudge , M.",OH,11,DEM,2016,233285
"Goldstein , B.",OH,11,REP,2016,58066
"Tiberi , P.",OH,12,REP,2016,243970
"Albertson , E.",OH,12,DEM,2016,109455
"Manchik , J.",OH,12,GRE,2016,12848
"Ryan , T.",OH,13,DEM,2016,203430
"Morckel , R.",OH,13,REP,2016,97312
"Joyce , D.",OH,14,REP,2016,214618
"Wager , M.",OH,14,DEM,2016,127547
"Stivers , S.",OH,15,REP,2016,216186
"Wharton , S.",OH,15,DEM,2016,110272
"Renacci , J.",OH,16,REP,2016,221495
"Mundy , K.",OH,16,DEM,2016,117296
"Bridenstine , J.",OK,1,REP,2016,1
"Mullin , M.",OK,2,REP,2016,189612
"Harris-Till , J.",OK,2,DEM,2016,62307
"McCarthy , J.",OK,2,IND,2016,16618
"Lucas , F.",OK,3,REP,2016,227276
"Robbins , F.",OK,3,DEM,2016,63008
"Cole , T.",OK,4,REP,2016,203942
"Owen , C.",OK,4,DEM,2016,76380
"White , S.",OK,4,LIB,2016,12548
"Russell , S.",OK,5,REP,2016,160012
"McAffrey , A.",OK,5,DEM,2016,103122
"Knight , Z.",OK,5,LIB,2016,17084
"Bonamici , S.",OR,1,DEM,2016,207190
"Heinrich , B.",OR,1,REP,2016,129495
"Sheahan , K.",OR,1,LIB,2016,10894
"Walden , G.",OR,2,REP,2016,267179
"Crary , J.",OR,2,DEM,2016,103383
"Blumenauer , E.",OR,3,DEM,2016,256159
"Walker , D.",OR,3,OTHER,2016,71758
"Delk , D.",OR,3,OTHER,2016,25059
"DeFazio , P.",OR,4,DEM,2016,216442
"Robinson , A.",OR,4,REP,2016,155271
"Beilstein , M.",OR,4,OTHER,2016,11807
"Guthrie , G.",OR,4,LIB,2016,6349
"Schrader , K.",OR,5,DEM,2016,178405
"Willis , C.",OR,5,REP,2016,143839
"Sandnes , M.",OR,5,OTHER,2016,10583
"Brady , R.",PA,1,DEM,2016,237882
"Williams , D.",PA,1,REP,2016,51516
"Evans , D.",PA,2,DEM,2016,310770
"Jones , J.",PA,2,REP,2016,33911
"Kelly , M.",PA,3,REP,2016,1
"Perry , S.",PA,4,REP,2016,216772
"Burkholder , J.",PA,4,DEM,2016,111158
"Thompson , G.",PA,5,REP,2016,200627
"Strano Taylor , K.",PA,5,DEM,2016,97686
"Costello , R.",PA,6,REP,2016,203671
"Parrish , M.",PA,6,DEM,2016,151800
"Meehan , P.",PA,7,REP,2016,219314
"Balchunis , M.",PA,7,DEM,2016,147808
"Fitzpatrick , B.",PA,8,REP,2016,206607
"Santarsiero , S.",PA,8,DEM,2016,172571
"Shuster , B.",PA,9,REP,2016,183798
"Halvorson , A.",PA,9,DEM,2016,105958
"Marino , T.",PA,10,REP,2016,208106
"Molesevich , M.",PA,10,DEM,2016,87956
"Barletta , L.",PA,11,REP,2016,194889
"Marsicano , M.",PA,11,DEM,2016,111025
"Rothfus , K.",PA,12,REP,2016,217449
"McClelland , E.",PA,12,DEM,2016,133607
"Boyle , B.",PA,13,DEM,2016,1
"Doyle , M.",PA,14,DEM,2016,252709
"McAllister , L.",PA,14,REP,2016,87334
"Dent , C.",PA,15,REP,2016,184562
"Daugherty , R.",PA,15,DEM,2016,120233
"Rizzo , P.",PA,15,LIB,2016,11310
"Smucker , L.",PA,16,REP,2016,167698
"Hartman , C.",PA,16,DEM,2016,132969
"House , S.",PA,16,LIB,2016,10408
"Cartwright , M.",PA,17,DEM,2016,155766
"Connolly , M.",PA,17,REP,2016,133719
"Murphy , T.",PA,18,REP,2016,1
"Cicilline , D.",RI,1,DEM,2016,129272
"Taub , R.",RI,1,REP,2016,70608
"Langevin , J.",RI,2,DEM,2016,131968
"Reis , R.",RI,2,REP,2016,69918
"Johnson , J.",RI,2,IND,2016,16116
"Caiozzo , S.",RI,2,IND,2016,8867
"Sanford , M.",SC,1,REP,2016,186735
"Cherny , D.",SC,1,DEM,2016,117487
"Grier , M.",SC,1,LIB,2016,11451
"Travison , A.",SC,1,OTHER,2016,2730
"Wilson , J.",SC,2,REP,2016,183766
"Bjorn , A.",SC,2,DEM,2016,109488
"McCain , E.",SC,2,OTHER,2016,11436
"Duncan , J.",SC,3,REP,2016,196793
"Cleveland , H.",SC,3,DEM,2016,72993
"Gowdy , T.",SC,4,REP,2016,197235
"Fedalei , C.",SC,4,DEM,2016,91106
"Chandler , M.",SC,4,OTHER,2016,5045
"Mulvaney , M.",SC,5,REP,2016,175139
"Person , F.",SC,5,DEM,2016,114936
"Barnes , R.",SC,5,OTHER,2016,6190
"Clyburn , J.",SC,6,DEM,2016,179351
"Sterling , L.",SC,6,REP,2016,70636
"Piotrowski , R.",SC,6,LIB,2016,3135
"Mallory , P.",SC,6,GRE,2016,2518
"Rice , T.",SC,7,REP,2016,170826
"Hyman , M.",SC,7,DEM,2016,110378
"Noem , K.",SD,1,REP,2016,237141
"Hawks , P.",SD,1,DEM,2016,132792
"Roe , P.",TN,1,REP,2016,196563
"Bohms , A.",TN,1,DEM,2016,38513
"Franklin , R.",TN,1,IND,2016,15605
"Duncan , J.",TN,2,REP,2016,212313
"Starr , S.",TN,2,DEM,2016,68373
"Fleischmann , C.",TN,3,REP,2016,176440
"Shekari , M.",TN,3,DEM,2016,76664
"Mitchell , C.",TN,3,IND,2016,5069
"Tyler , R.",TN,3,IND,2016,5091
"Kersting , T.",TN,3,IND,2016,2489
"DesJarlais , S.",TN,4,REP,2016,165594
"Reynolds , S.",TN,4,DEM,2016,89018
"Cooper , J.",TN,5,DEM,2016,170729
"Snyder , S.",TN,5,REP,2016,102220
"Black , D.",TN,6,REP,2016,202038
"Kent , D.",TN,6,DEM,2016,61940
"Ross , D.",TN,6,IND,2016,20241
"Blackburn , M.",TN,7,REP,2016,199057
"Chandler , T.",TN,7,DEM,2016,64938
"Ladner , L.",TN,7,IND,2016,11810
"Kustoff , D.",TN,8,REP,2016,193353
"Hobson , R.",TN,8,DEM,2016,70426
"Godwin , S.",TN,8,IND,2016,6418
"Hart , J.",TN,8,IND,2016,4045
"Montague , A.",TN,8,IND,2016,2472
"Rawles , M.",TN,8,IND,2016,2432
"Talley-Lane , K.",TN,8,IND,2016,1970
"Cohen , S.",TN,9,DEM,2016,169911
"Alberson , W.",TN,9,REP,2016,40580
"Cook , P.",TN,9,IND,2016,5165
"Gohmert , L.",TX,1,REP,2016,192066
"McKellar , S.",TX,1,DEM,2016,62635
"Gray , P.",TX,1,LIB,2016,5044
"Poe , T.",TX,2,REP,2016,168524
"Bryan , P.",TX,2,DEM,2016,100077
"Veasaw , J.",TX,2,LIB,2016,6418
"Darr , J.",TX,2,GRE,2016,2872
"Johnson , S.",TX,3,REP,2016,193063
"Bell , A.",TX,3,DEM,2016,108780
"Jameson , S.",TX,3,LIB,2016,10408
"Blair , P.",TX,3,GRE,2016,2893
"Ratcliffe , J.",TX,4,REP,2016,215705
"Wommack , C.",TX,4,LIB,2016,29437
"Hensarling , J.",TX,5,REP,2016,155149
"Ashby , K.",TX,5,LIB,2016,37311
"Barton , J.",TX,6,REP,2016,159213
"Woolridge , R.",TX,6,DEM,2016,106510
"Smith , D.",TX,6,GRE,2016,7172
"Culberson , J.",TX,7,REP,2016,143369
"Cargas , J.",TX,7,DEM,2016,111774
"Brady , K.",TX,8,REP,2016,1
"Green , A.",TX,9,DEM,2016,151884
"Martin , J.",TX,9,REP,2016,36454
"McCaul , M.",TX,10,REP,2016,178926
"Cadien , T.",TX,10,DEM,2016,119728
"Kelsey , B.",TX,10,LIB,2016,13174
"Conaway , M.",TX,11,REP,2016,201476
"Landholt , N.",TX,11,LIB,2016,23613
"Granger , K.",TX,12,REP,2016,196331
"Bradshaw , B.",TX,12,DEM,2016,75938
"Colliver , E.",TX,12,LIB,2016,10586
"Thornberry , M.",TX,13,REP,2016,198730
"DeWeese , C.",TX,13,LIB,2016,14687
"Tomlinson , R.",TX,13,GRE,2016,7437
"Weber , R.",TX,14,REP,2016,160340
"Cole , M.",TX,14,DEM,2016,98815
"Gonzalez , V.",TX,15,DEM,2016,101592
"Westley , T.",TX,15,REP,2016,66732
"Tijerina , V.",TX,15,GRE,2016,5439
"Leone , R.",TX,15,LIB,2016,3435
"O'Rourke , B.",TX,16,DEM,2016,148027
"Perez , J.",TX,16,LIB,2016,17144
"Gourdoux , M.",TX,16,GRE,2016,7413
"Flores , B.",TX,17,REP,2016,149157
"Matta , W.",TX,17,DEM,2016,86352
"Patterson , C.",TX,17,LIB,2016,9685
"Jackson Lee , S.",TX,18,DEM,2016,149928
"Bartley , L.",TX,18,REP,2016,48248
"Kleven , T.",TX,18,GRE,2016,5838
"Arrington , J.",TX,19,REP,2016,175980
"Bonar , T.",TX,19,LIB,2016,17339
"Lawson , M.",TX,19,GRE,2016,9761
"Castro , J.",TX,20,DEM,2016,149522
"Blunt , J.",TX,20,LIB,2016,29023
"Pipkin , P.",TX,20,GRE,2016,8969
"Smith , L.",TX,21,REP,2016,202523
"Wakely , T.",TX,21,DEM,2016,129253
"Loewe , M.",TX,21,LIB,2016,14698
"Diaz , T.",TX,21,GRE,2016,8520
"Olson , P.",TX,22,REP,2016,181663
"Gibson , M.",TX,22,DEM,2016,123462
"Hurd , W.",TX,23,REP,2016,109816
"Gallego , P.",TX,23,DEM,2016,106049
"Corvalan , R.",TX,23,LIB,2016,10717
"Marchant , K.",TX,24,REP,2016,154364
"McDowell , J.",TX,24,DEM,2016,107845
"Kolls , M.",TX,24,LIB,2016,8574
"McCormick , K.",TX,24,GRE,2016,3742
"Williams , R.",TX,25,REP,2016,180579
"Thomas , K.",TX,25,DEM,2016,116552
"Schneiderman , L.",TX,25,LIB,2016,12092
"Burgess , M.",TX,26,REP,2016,210313
"Mauck , E.",TX,26,DEM,2016,93954
"Boler , M.",TX,26,LIB,2016,12734
"Farenthold , B.",TX,27,REP,2016,141722
"Barrera , R.",TX,27,DEM,2016,87931
"Cuellar , H.",TX,28,DEM,2016,121980
"Hardin , Z.",TX,28,REP,2016,57683
"Cary , M.",TX,28,GRE,2016,4607
"Green , G.",TX,29,DEM,2016,95508
"Garza , J.",TX,29,REP,2016,31619
"Perez , R.",TX,29,LIB,2016,3229
"Partsch-Galvan , J.",TX,29,GRE,2016,1453
"Johnson , E.",TX,30,DEM,2016,169905
"Lingerfelt , C.",TX,30,REP,2016,41365
"Woods , J.",TX,30,LIB,2016,4740
"Prentice , T.",TX,30,GRE,2016,2051
"Carter , J.",TX,31,REP,2016,165678
"Clark , M.",TX,31,DEM,2016,103543
"Ballard , S.",TX,31,LIB,2016,14638
"Sessions , P.",TX,32,REP,2016,162212
"Rankin , E.",TX,32,LIB,2016,43297
"Stuard , G.",TX,32,GRE,2016,22692
"Veasey , M.",TX,33,DEM,2016,92914
"Mitchell , M.",TX,33,REP,2016,33156
"Vela , F.",TX,34,DEM,2016,104513
"Gonzalez , R.",TX,34,REP,2016,62240
"Doggett , L.",TX,35,DEM,2016,124161
"Narvaiz , S.",TX,35,REP,2016,62212
"Smith , R.",TX,35,LIB,2016,6484
"Trimble , S.",TX,35,GRE,2016,4064
"Babin , B.",TX,36,REP,2016,203779
"Ridley , H.",TX,36,GRE,2016,25911
"Bishop , R.",UT,1,REP,2016,157106
"Clemens , P.",UT,1,DEM,2016,65403
"Bowden , C.",UT,1,LIB,2016,13734
"Fairbanks , C.",UT,1,OTHER,2016,4068
"Stewart , C.",UT,2,REP,2016,149838
"Albarran , C.",UT,2,DEM,2016,83131
"McCollaum , P.",UT,2,OTHER,2016,10724
"Chaffetz , J.",UT,3,REP,2016,186743
"Tryon , S.",UT,3,DEM,2016,68104
"Love , M.",UT,4,REP,2016,123459
"Owens , D.",UT,4,DEM,2016,96284
"Simonsen , C.",UT,4,OTHER,2016,10959
"Welch , P.",VT,1,DEM,2016,263400
"Clawson , E.",VT,1,LIB,2016,29326
"Wittman , R.",VA,1,REP,2016,221826
"Rowe , M.",VA,1,DEM,2016,130320
"Parker , G.",VA,1,IND,2016,12150
"Taylor , S.",VA,2,REP,2016,172586
"Brown , S.",VA,2,DEM,2016,106979
"Scott , R.",VA,3,DEM,2016,199748
"Williams , M.",VA,3,REP,2016,99047
"McEachin , D.",VA,4,DEM,2016,191939
"Wade , M.",VA,4,REP,2016,143261
"Garrett , T.",VA,5,REP,2016,206577
"Dittmar , J.",VA,5,DEM,2016,147656
"Goodlatte , R.",VA,6,REP,2016,223915
"Degner , K.",VA,6,DEM,2016,111699
"Brat , D.",VA,7,REP,2016,217968
"Bedell , E.",VA,7,DEM,2016,158692
"Beyer , D.",VA,8,DEM,2016,245775
"Hernick , C.",VA,8,REP,2016,98123
"Gracia , J.",VA,8,IND,2016,14617
"Griffith , M.",VA,9,REP,2016,212666
"Kitts , D.",VA,9,DEM,2016,87822
"Boyd , J.",VA,9,IND,2016,9098
"Comstock , B.",VA,10,REP,2016,204019
"Bennett , L.",VA,10,DEM,2016,181977
"Connolly , G.",VA,11,DEM,2016,1
"DelBene , S.",WA,1,DEM,2016,179521
"Sutherland , R.",WA,1,REP,2016,144212
"Larsen , R.",WA,2,DEM,2016,195661
"Hennemann , M.",WA,2,REP,2016,109838
"Herrera Beutler , J.",WA,3,REP,2016,183375
"Moeller , J.",WA,3,DEM,2016,115277
"Newhouse , D.",WA,4,REP,2016,121256
"Didier , C.",WA,4,REP,2016,90091
"McMorris Rodgers , C.",WA,5,REP,2016,170711
"Pakootas , J.",WA,5,DEM,2016,116110
"Kilmer , D.",WA,6,DEM,2016,189168
"Bloom , T.",WA,6,REP,2016,117388
"Jayapal , P.",WA,7,DEM,2016,192566
"Walkinshaw , B.",WA,7,DEM,2016,150803
"Reichert , D.",WA,8,REP,2016,174729
"Ventrella , T.",WA,8,DEM,2016,116268
"Smith , A.",WA,9,DEM,2016,186787
"Basler , D.",WA,9,REP,2016,68998
"Heck , D.",WA,10,DEM,2016,159208
"Postma , J.",WA,10,REP,2016,112164
"McKinley , D.",WV,1,REP,2016,162339
"Manypenny , M.",WV,1,DEM,2016,73025
"Mooney , A.",WV,2,REP,2016,140153
"Hunt , M.",WV,2,DEM,2016,100551
"Jenkins , E.",WV,3,REP,2016,139700
"Detch , M.",WV,3,DEM,2016,49309
"Lawhorn , Z.",WV,3,LIB,2016,16777
"Ryan , P.",WI,1,REP,2016,230063
"Solen , R.",WI,1,DEM,2016,106857
"Zimmerman , S.",WI,1,IND,2016,9435
"Lebeck , J.",WI,1,LIB,2016,7493
"Pocan , M.",WI,2,DEM,2016,275016
"Theron , P.",WI,2,REP,2016,125033
"Kind , R.",WI,3,DEM,2016,1
"Moore , G.",WI,4,DEM,2016,220389
"Raymond , R.",WI,4,IND,2016,33496
"Craig , A.",WI,4,LIB,2016,32184
"Sensenbrenner , J.",WI,5,REP,2016,260703
"Penebaker , K.",WI,5,DEM,2016,114469
"Arndt , J.",WI,5,LIB,2016,15324
"Grothman , G.",WI,6,REP,2016,203920
"Lloyd , S.",WI,6,DEM,2016,132908
"Dahlke , J.",WI,6,IND,2016,19690
"Duffy , S.",WI,7,REP,2016,222834
"Hoeft , M.",WI,7,DEM,2016,137910
"Gallagher , M.",WI,8,REP,2016,227732
"Nelson , T.",WI,8,DEM,2016,135648
"Cheney , L.",WY,1,REP,2016,156040
"Greene , R.",WY,1,DEM,2016,75419
"Cummings , D.",WY,1,OTHER,2016,10381
"Struempf , L.",WY,1,LIB,2016,9028
